"","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"3708",337988,82,"SavedShot",0.923000030517578,0.658000030517578,0.0786538273096085,"Fin Bartels","h",115,"OpenPlay",2019,"LeftFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Milot Rashica","Pass"
"3709",337989,84,"SavedShot",0.773000030517578,0.415,0.0280853398144245,"Fin Bartels","h",115,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Claudio Pizarro","Pass"
"3710",337990,88,"MissedShots",0.869000015258789,0.397999992370605,0.016286663711071,"Fin Bartels","h",115,"OpenPlay",2019,"Head",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Leonardo Bittencourt","Cross"
"3711",337962,8,"SavedShot",0.853000030517578,0.569000015258789,0.0945311710238457,"Ádám Szalai","a",360,"OpenPlay",2019,"LeftFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Jean-Paul Boëtius","Pass"
"3712",337963,9,"Goal",0.855,0.404000015258789,0.0766395479440689,"Robin Quaison","a",1275,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Levin Öztunali","Pass"
"3713",337966,18,"Goal",0.876999969482422,0.457999992370605,0.498463422060013,"Robin Quaison","a",1275,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Jean-Paul Boëtius","Throughball"
"3714",337967,22,"BlockedShot",0.761999969482422,0.465999984741211,0.0322472602128983,"Robin Quaison","a",1275,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Ádám Szalai","Pass"
"3715",337968,23,"MissedShots",0.935,0.445,0.0590732619166374,"Alexander Hack","a",52,"FromCorner",2019,"Head",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Moussa Niakhate","HeadPass"
"3716",337970,28,"BlockedShot",0.774000015258789,0.332000007629395,0.0463664531707764,"Levin Öztunali","a",118,"OpenPlay",2019,"LeftFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Bote Baku","Chipped"
"3717",337971,29,"SavedShot",0.87,0.435999984741211,0.127531409263611,"Ádám Szalai","a",360,"OpenPlay",2019,"LeftFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Daniel Brosinski","Pass"
"3718",337972,37,"BlockedShot",0.785999984741211,0.555,0.05399189889431,"Robin Quaison","a",1275,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Daniel Brosinski","Pass"
"3719",337973,37,"MissedShots",0.953000030517578,0.597999992370605,0.0345287099480629,"Ádám Szalai","a",360,"FromCorner",2019,"Head",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Aarón Martín","Aerial"
"3720",337974,37,"Goal",0.971999969482422,0.432999992370605,0.550611853599548,"Robin Quaison","a",1275,"FromCorner",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Ádám Szalai","None"
"3721",337978,43,"BlockedShot",0.916999969482422,0.34,0.102018930017948,"Ádám Szalai","a",360,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Levin Öztunali","Pass"
"3722",337979,46,"MissedShots",0.736999969482422,0.509000015258789,0.0597611293196678,"Daniel Brosinski","a",38,"DirectFreekick",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,NA,"Standard"
"3723",337981,58,"SavedShot",0.845,0.711999969482422,0.0696981102228165,"Levin Öztunali","a",118,"OpenPlay",2019,"LeftFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Pierre Kunde","TakeOn"
"3724",337985,65,"BlockedShot",0.785999984741211,0.487000007629395,0.0590604245662689,"Bote Baku","a",6708,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Levin Öztunali","TakeOn"
"3725",337986,76,"MissedShots",0.926999969482422,0.545999984741211,0.0982108786702156,"Pierre Kunde","a",7073,"FromCorner",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Aarón Martín","Cross"
"3726",337987,80,"Goal",0.860999984741211,0.62,0.13403058052063,"Jean-Philippe Mateta","a",5735,"OpenPlay",2019,"LeftFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Jean-Paul Boëtius","Throughball"
"3727",337991,91,"SavedShot",0.821999969482422,0.62,0.0857657268643379,"Jean-Philippe Mateta","a",5735,"OpenPlay",2019,"RightFoot",12543,"Werder Bremen","Mainz 05",0,5,2019-12-17 17:30:00,"Jean-Paul Boëtius","Chipped"
"3728",338018,1,"MissedShots",0.844000015258789,0.534000015258789,0.0645866245031357,"Fredrik Jensen","h",7197,"SetPiece",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Rani Khedira","HeadPass"
"3729",338019,15,"MissedShots",0.774000015258789,0.617999992370605,0.0242178551852703,"Daniel Baier","h",268,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Philipp Max","Pass"
"3730",338020,20,"SavedShot",0.889000015258789,0.301000003814697,0.30255588889122,"Florian Niederlechner","h",306,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Daniel Baier","Throughball"
"3731",338021,22,"BlockedShot",0.815999984741211,0.487000007629395,0.0540113486349583,"Fredrik Jensen","h",7197,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,NA,"None"
"3732",338023,31,"SavedShot",0.793000030517578,0.394000015258789,0.122965157032013,"Florian Niederlechner","h",306,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Stephan Lichtsteiner","TakeOn"
"3733",338024,31,"Goal",0.901999969482422,0.622999992370605,0.393227219581604,"Philipp Max","h",267,"OpenPlay",2019,"LeftFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,NA,"Rebound"
"3734",338025,44,"BlockedShot",0.91,0.497000007629395,0.103682406246662,"Iago","h",8065,"FromCorner",2019,"LeftFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,NA,"None"
"3735",338026,45,"MissedShots",0.731999969482422,0.708000030517578,0.0220006573945284,"Marco Richter","h",6357,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Stephan Lichtsteiner","Pass"
"3736",338027,49,"SavedShot",0.925,0.639000015258789,0.018466480076313,"Florian Niederlechner","h",306,"FromCorner",2019,"Head",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Philipp Max","Cross"
"3737",338029,60,"Goal",0.958000030517578,0.41,0.0293565969914198,"Tin Jedvaj","h",417,"FromCorner",2019,"Head",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Philipp Max","Aerial"
"3738",338033,71,"Goal",0.713000030517578,0.577000007629395,0.0438518486917019,"Philipp Max","h",267,"DirectFreekick",2019,"LeftFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,NA,"Standard"
"3739",338035,76,"SavedShot",0.890999984741211,0.347999992370605,0.329535156488419,"Florian Niederlechner","h",306,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Ruben Vargas","Chipped"
"3740",338022,29,"MissedShots",0.915,0.509000015258789,0.32159212231636,"Kaan Ayhan","a",347,"SetPiece",2019,"Head",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Erik Thommy","Cross"
"3741",338028,57,"MissedShots",0.913000030517578,0.49,0.264929741621017,"Dawid Kownacki","a",6190,"OpenPlay",2019,"Head",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Erik Thommy","Aerial"
"3742",338030,62,"SavedShot",0.796999969482422,0.622999992370605,0.0282086152583361,"Nana Ampomah","a",8053,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Kaan Ayhan","Chipped"
"3743",338031,65,"MissedShots",0.691999969482422,0.557000007629395,0.036725677549839,"Kaan Ayhan","a",347,"DirectFreekick",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,NA,"Standard"
"3744",338032,69,"SavedShot",0.873000030517578,0.674000015258789,0.058946568518877,"Nana Ampomah","a",8053,"OpenPlay",2019,"LeftFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,"Niko Gießelmann","TakeOn"
"3745",338034,72,"MissedShots",0.796999969482422,0.505,0.0454355292022228,"Bernard Tekpetey","a",5323,"OpenPlay",2019,"RightFoot",12545,"Augsburg","Fortuna Duesseldorf",3,0,2019-12-17 19:30:00,NA,"Dispossessed"
"3746",338036,7,"BlockedShot",0.909000015258789,0.432999992370605,0.083349272608757,"Marvin Friedrich","h",370,"FromCorner",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Christopher Trimmel","Pass"
"3747",338037,7,"MissedShots",0.954000015258789,0.352000007629395,0.0694248825311661,"Marvin Friedrich","h",370,"FromCorner",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"Rebound"
"3748",338038,11,"BlockedShot",0.913000030517578,0.510999984741211,0.0925897434353828,"Florian Hübner","h",6097,"FromCorner",2019,"Head",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Christopher Trimmel","Cross"
"3749",338039,12,"MissedShots",0.905999984741211,0.505999984741211,0.336821049451828,"Anthony Ujah","h",119,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Marcus Ingvartsen","Cross"
"3750",338041,22,"MissedShots",0.915,0.560999984741211,0.0982118993997574,"Marcus Ingvartsen","h",7883,"FromCorner",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"None"
"3751",338042,24,"BlockedShot",0.809000015258789,0.700999984741211,0.020411878824234,"Marvin Friedrich","h",370,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Florian Hübner","TakeOn"
"3752",338043,24,"MissedShots",0.744000015258789,0.681999969482422,0.0121986642479897,"Robert Andrich","h",7877,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"Rebound"
"3753",338047,47,"SavedShot",0.918000030517578,0.405999984741211,0.0385275147855282,"Anthony Ujah","h",119,"OpenPlay",2019,"Head",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"Aerial"
"3754",338050,58,"BlockedShot",0.699000015258789,0.457000007629395,0.0146487392485142,"Marvin Friedrich","h",370,"OpenPlay",2019,"LeftFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Robert Andrich","Pass"
"3755",338051,60,"BlockedShot",0.791999969482422,0.555,0.0290446951985359,"Neven Subotic","h",312,"SetPiece",2019,"LeftFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"None"
"3756",338052,65,"BlockedShot",0.784000015258789,0.607999992370605,0.0436220578849316,"Christian Gentner","h",60,"OpenPlay",2019,"LeftFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"TakeOn"
"3757",338053,70,"MissedShots",0.919000015258789,0.497000007629395,0.115845382213593,"Sebastian Andersson","h",7880,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Christopher Trimmel","Pass"
"3758",338054,73,"MissedShots",0.830999984741211,0.530999984741211,0.0673706978559494,"Christian Gentner","h",60,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Florian Hübner","Pass"
"3759",338055,82,"SavedShot",0.891999969482422,0.490999984741211,0.443619459867477,"Sebastian Andersson","h",7880,"OpenPlay",2019,"LeftFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"None"
"3760",338056,84,"MissedShots",0.780999984741211,0.592999992370606,0.0208258200436831,"Christian Gentner","h",60,"SetPiece",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"None"
"3761",338058,91,"MissedShots",0.978000030517578,0.656999969482422,0.0583644323050976,"Sebastian Polter","h",7881,"OpenPlay",2019,"LeftFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Marius Bülter","BallTouch"
"3762",338040,13,"BlockedShot",0.713000030517578,0.465999984741211,0.0155669637024403,"Diadie Samassékou","a",7868,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Sebastian Rudy","Pass"
"3763",338044,34,"SavedShot",0.705999984741211,0.480999984741211,0.0428349487483501,"Robert Skov","a",7867,"DirectFreekick",2019,"LeftFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"Standard"
"3764",338045,37,"MissedShots",0.879000015258789,0.445,0.0125124994665384,"Benjamin Hübner","a",251,"SetPiece",2019,"Head",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Robert Skov","Aerial"
"3765",338046,39,"MissedShots",0.861999969482422,0.545999984741211,0.356091022491455,"Andrej Kramaric","a",956,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Ihlas Bebou","Pass"
"3766",338048,55,"Goal",0.761999969482422,0.43,0.0193256959319115,"Ihlas Bebou","a",6271,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,NA,"TakeOn"
"3767",338049,57,"SavedShot",0.769000015258789,0.73,0.0180772356688976,"Sebastian Rudy","a",90,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Sargis Adamyan","Pass"
"3768",338057,89,"Goal",0.861999969482422,0.385999984741211,0.354813814163208,"Christoph Baumgartner","a",7422,"OpenPlay",2019,"RightFoot",12546,"Union Berlin","Hoffenheim",0,2,2019-12-17 19:30:00,"Håvard Nordtveit","BallTouch"
"3769",338059,1,"BlockedShot",0.854000015258789,0.467000007629395,0.0641757026314735,"Lars Bender","h",421,"FromCorner",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,NA,"None"
"3770",338060,6,"MissedShots",0.925999984741211,0.575999984741211,0.0978604182600975,"Kevin Volland","h",83,"OpenPlay",2019,"Head",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Moussa Diaby","Cross"
"3771",338061,8,"SavedShot",0.806999969482422,0.276000003814697,0.0234509892761707,"Moussa Diaby","h",6556,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Lucas Alario","Pass"
"3772",338062,9,"MissedShots",0.851999969482422,0.756999969482422,0.0265636332333088,"Kevin Volland","h",83,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Nadiem Amiri","Pass"
"3773",338063,14,"SavedShot",0.750999984741211,0.572999992370606,0.0247291848063469,"Nadiem Amiri","h",82,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Charles Aránguiz","Pass"
"3774",338064,17,"SavedShot",0.949000015258789,0.745,0.106728635728359,"Lucas Alario","h",6338,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Daley Sinkgraven","Throughball"
"3775",338067,24,"BlockedShot",0.861999969482422,0.447999992370605,0.0678440630435944,"Sven Bender","h",311,"SetPiece",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,NA,"None"
"3776",338068,29,"MissedShots",0.891999969482422,0.465999984741211,0.0249486770480871,"Lucas Alario","h",6338,"SetPiece",2019,"Head",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Nadiem Amiri","Aerial"
"3777",338069,33,"BlockedShot",0.85,0.405999984741211,0.0917285978794098,"Moussa Diaby","h",6556,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Nadiem Amiri","TakeOn"
"3778",338070,33,"MissedShots",0.763000030517578,0.517999992370605,0.0284677986055613,"Sven Bender","h",311,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,NA,"BallTouch"
"3779",338071,36,"SavedShot",0.831999969482422,0.41,0.0651234164834023,"Moussa Diaby","h",6556,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Daley Sinkgraven","Pass"
"3780",338072,39,"SavedShot",0.921999969482422,0.744000015258789,0.0401446297764778,"Nadiem Amiri","h",82,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Kevin Volland","Pass"
"3781",338073,40,"MissedShots",0.700999984741211,0.482000007629395,0.017517501488328,"Nadiem Amiri","h",82,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Kevin Volland","Pass"
"3782",338075,47,"MissedShots",0.928000030517578,0.695999984741211,0.178814262151718,"Lucas Alario","h",6338,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Daley Sinkgraven","Pass"
"3783",338079,65,"SavedShot",0.928000030517578,0.51,0.410502344369888,"Kevin Volland","h",83,"OpenPlay",2019,"Head",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Moussa Diaby","Cross"
"3784",338084,90,"MissedShots",0.764000015258789,0.607999992370605,0.0206989236176014,"Sven Bender","h",311,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Kevin Volland","BallTouch"
"3785",338085,92,"SavedShot",0.875,0.567000007629395,0.0333755649626255,"Kevin Volland","h",83,"OpenPlay",2019,"Head",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Moussa Diaby","Cross"
"3786",338065,20,"MissedShots",0.901999969482422,0.640999984741211,0.323339551687241,"Javairo Dilrosun","a",7122,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Vladimir Darida","Pass"
"3787",338066,20,"SavedShot",0.933000030517578,0.352999992370605,0.111113309860229,"Davie Selke","a",4280,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Lukas Klünter","Pass"
"3788",338074,43,"MissedShots",0.860999984741211,0.306000003814697,0.0435365475714207,"Javairo Dilrosun","a",7122,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Lukas Klünter","TakeOn"
"3789",338076,63,"MissedShots",0.841999969482422,0.69,0.0321943908929825,"Dodi Lukebakio","a",5706,"FromCorner",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Davie Selke","Cross"
"3790",338077,63,"SavedShot",0.859000015258789,0.711999969482422,0.0329414457082748,"Karim Rekik","a",3388,"OpenPlay",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Javairo Dilrosun","Pass"
"3791",338078,63,"Goal",0.914000015258789,0.597999992370605,0.349424302577972,"Karim Rekik","a",3388,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,NA,"Rebound"
"3792",338080,73,"SavedShot",0.933000030517578,0.397000007629395,0.416158735752106,"Pascal Köpke","a",7029,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,"Marius Wolf","Pass"
"3793",338081,74,"BlockedShot",0.891999969482422,0.545,0.0883893445134163,"Marius Wolf","a",2693,"FromCorner",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,NA,"None"
"3794",338082,88,"MissedShots",0.735999984741211,0.693000030517578,0.0420086421072483,"Javairo Dilrosun","a",7122,"DirectFreekick",2019,"LeftFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,NA,"Standard"
"3795",338083,90,"SavedShot",0.84,0.472000007629395,0.0839611068367958,"Pascal Köpke","a",7029,"OpenPlay",2019,"RightFoot",12539,"Bayer Leverkusen","Hertha Berlin",0,1,2019-12-18 17:30:00,NA,"None"
"3796",338111,5,"BlockedShot",0.858000030517578,0.678000030517578,0.0542124025523663,"Alassane Pléa","h",3310,"OpenPlay",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Lars Stindl","BallRecovery"
"3797",338113,10,"MissedShots",0.923000030517578,0.522000007629395,0.407439172267914,"Lars Stindl","h",208,"OpenPlay",2019,"Head",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Patrick Herrmann","Cross"
"3798",338116,21,"BlockedShot",0.865999984741211,0.303999996185303,0.0172343999147415,"Patrick Herrmann","h",420,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,NA,"Aerial"
"3799",338118,30,"BlockedShot",0.856999969482422,0.703000030517578,0.0361866131424904,"Oscar Wendt","h",206,"OpenPlay",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Lars Stindl","Pass"
"3800",338122,44,"SavedShot",0.891999969482422,0.432999992370605,0.33910745382309,"Lars Stindl","h",208,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Tony Jantschke","Throughball"
"3801",338123,45,"SavedShot",0.899000015258789,0.487000007629395,0.0225895792245865,"Matthias Ginter","h",315,"FromCorner",2019,"Head",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Jonas Hofmann","Aerial"
"3802",338124,45,"SavedShot",0.901999969482422,0.542999992370605,0.0205876845866442,"Matthias Ginter","h",315,"FromCorner",2019,"Head",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Jonas Hofmann","Aerial"
"3803",338125,45,"Goal",0.911999969482422,0.484000015258789,0.486017405986786,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Lars Stindl","Pass"
"3804",338126,46,"BlockedShot",0.766999969482422,0.617000007629395,0.0343635119497776,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Oscar Wendt","BallRecovery"
"3805",338128,54,"SavedShot",0.928000030517578,0.671999969482422,0.0717738568782806,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Tony Jantschke","Chipped"
"3806",338129,55,"BlockedShot",0.87,0.587999992370606,0.0735989287495613,"Florian Neuhaus","h",7065,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Lars Stindl","Cross"
"3807",338130,58,"BlockedShot",0.903000030517578,0.306000003814697,0.0654941722750664,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Lars Stindl","Pass"
"3808",338132,66,"Goal",0.885,0.5,0.75777667760849,"Lars Stindl","h",208,"Penalty",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,NA,"Standard"
"3809",338133,68,"MissedShots",0.954000015258789,0.467000007629395,0.147544249892235,"Lars Stindl","h",208,"SetPiece",2019,"Head",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Jonas Hofmann","Cross"
"3810",338134,75,"BlockedShot",0.908000030517578,0.669000015258789,0.0950389727950096,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Oscar Wendt","TakeOn"
"3811",338135,76,"BlockedShot",0.865,0.477999992370605,0.114174053072929,"Matthias Ginter","h",315,"OpenPlay",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Alassane Pléa","Cross"
"3812",338136,81,"MissedShots",0.823000030517578,0.480999984741211,0.0554421804845333,"Tony Jantschke","h",201,"SetPiece",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Jonas Hofmann","Pass"
"3813",338112,6,"MissedShots",0.801999969482422,0.680999984741211,0.0253901500254869,"Gerrit Holtmann","a",5270,"OpenPlay",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Sebastian Vasiliadis","Pass"
"3814",338114,15,"BlockedShot",0.959000015258789,0.43,0.141176551580429,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Laurent Jans","Pass"
"3815",338115,15,"MissedShots",0.751999969482422,0.445999984741211,0.0176617186516523,"Laurent Jans","a",7804,"FromCorner",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,NA,"None"
"3816",338117,22,"SavedShot",0.906999969482422,0.252999992370605,0.0372658036649227,"Kai Pröger","a",7795,"OpenPlay",2019,"RightFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Klaus Gjasula","Chipped"
"3817",338119,33,"BlockedShot",0.873000030517578,0.549000015258789,0.0422930978238583,"Klaus Gjasula","a",7796,"SetPiece",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,NA,"Aerial"
"3818",338120,33,"MissedShots",0.88,0.519000015258789,0.0377422943711281,"Sebastian Schonlau","a",8078,"FromCorner",2019,"Head",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,"Kai Pröger","Cross"
"3819",338121,35,"BlockedShot",0.774000015258789,0.377000007629395,0.022261219099164,"Kai Pröger","a",7795,"OpenPlay",2019,"LeftFoot",12540,"Borussia M.Gladbach","Paderborn",2,0,2019-12-18 19:30:00,NA,"None"
